name,    designation,    rho,    P_target,    P_1comp,    P_1compv,    N_sample
Kepler-601,Gaia DR3 2104705193915993216,0.49066703859537686,[0.31830371],[1.90847642e-01 6.07578031e-19],[3.20696972e-01 1.18798460e-52],600
HD 63454,Gaia DR3 5209903017765189760,1.0797776556538874,[0.8084435],[1.73193432e-01 2.01756556e-15],[3.27156847e-01 6.31991510e-55],600
HD 86264,Gaia DR3 5685917541714610688,2.3732285731531033,[0.87962933],[1.57393192e-01 5.13271922e-13],[3.31668562e-01 4.56592445e-57],600
Kepler-1568,Gaia DR3 2127941413665428992,0.24071573853625824,[0.0141071],[2.14945406e-01 1.02422937e-23],[3.38204237e-01 5.92163987e-58],600
HD 16905,Gaia DR3 4724771790072689664,0.10986682243664533,[0.0021558],[1.73882980e-01 1.35416928e-15],[3.01808524e-01 1.48587869e-46],600
Kepler-1602,Gaia DR3 2053284398043177216,0.8728261860779841,[0.81463948],[1.95960718e-01 9.38934186e-20],[3.27945276e-01 1.75253337e-55],600
HD 190007,Gaia DR3 4247023886053586304,1.1206400859491614,[0.80930565],[1.71577146e-01 2.00299544e-15],[3.14127441e-01 4.24251929e-51],600
GJ 3222,Gaia DR3 4852870701505115904,6.169467970293222,[0.99572329],[1.49368197e-01 1.32269163e-11],[3.15215506e-01 3.41013089e-51],600
HD 117618,Gaia DR3 6083860761505899904,2.2660912767073564,[0.95161632],[1.75829256e-01 5.09604483e-16],[3.35269497e-01 3.89353977e-58],600
Kepler-1316,Gaia DR3 2073591420052466048,0.5860858366127334,[0.68678296],[2.06590607e-01 4.10942963e-22],[3.39220048e-01 4.99007784e-59],600
Kepler-338,Gaia DR3 2104344141784539264,0.16396772815471863,[0.00163089],[2.22806301e-01 1.09670419e-25],[3.33626600e-01 9.35490963e-58],600
Kepler-1339,Gaia DR3 2131677584235170048,0.4509526355978841,[0.32656438],[1.75877180e-01 6.02355121e-16],[3.27814453e-01 8.05133608e-56],600
Kepler-1874,Gaia DR3 2105697533221828224,0.2873398961121302,[0.27736717],[1.32185027e-01 4.23657182e-09],[3.04784834e-01 4.58154029e-48],600
HD 155193,Gaia DR3 4443815297524544000,1.285050746532005,[0.78572329],[1.61861593e-01 1.06685021e-13],[3.21178017e-01 4.35402837e-53],600
HD 35843,Gaia DR3 4799563663371481344,0.48465695389914965,[0.3996938],[1.70151690e-01 3.77059105e-15],[3.26048426e-01 6.30994277e-55],600
TOI-2529,Gaia DR3 5513558648705418368,0.21197604897889155,[0.13820318],[1.22294157e-01 6.69805669e-08],[3.23767081e-01 3.79156079e-54],600
HD 80869,Gaia DR3 702119851729696640,0.42272206615604413,[0.20208721],[1.76319562e-01 2.86096136e-16],[3.48585185e-01 9.91068723e-63],600
Kepler-1121,Gaia DR3 2086505630781210752,1.7184083243390957,[0.94920118],[2.05937251e-01 1.22072594e-21],[3.29752466e-01 4.16420280e-56],600
TOI-4582,Gaia DR3 1636984973365053056,0.34819567754343567,[0.12857377],[1.94381482e-01 1.04796165e-19],[3.27424194e-01 1.09906895e-55],600
TOI-1723,Gaia DR3 1096515188009314688,2.4015047215555247,[0.94314442],[1.88312499e-01 1.31912806e-18],[3.22245385e-01 1.00582987e-53],600
WASP-34,Gaia DR3 3537110837630877568,0.2657005605118798,[0.01069837],[1.89027570e-01 1.10561036e-18],[3.40485579e-01 1.09889823e-59],600
Kepler-1939,Gaia DR3 2103800158408255872,1.2296829003881005,[0.87929885],[1.77600075e-01 2.61453520e-16],[3.06631838e-01 1.42144470e-48],600
WASP-58,Gaia DR3 2115245554756763392,0.05240232350694785,[7.40384197e-05],[1.81075902e-01 5.35228440e-17],[3.45331394e-01 5.76730654e-62],600
Kepler-1877,Gaia DR3 2128517003703948032,1.8074135484120415,[0.91004525],[1.75986012e-01 3.49798861e-16],[3.29831924e-01 7.63424204e-56],600
HD 188641,Gaia DR3 6691193566928966528,0.252404645132236,[0.0473593],[1.69416688e-01 6.01503466e-15],[3.16325736e-01 9.73257898e-52],600
K2-241,Gaia DR3 3594882751966012160,0.08781255401269733,[0.00111397],[1.86953386e-01 6.48419637e-18],[3.19356999e-01 1.43848074e-52],600
HD 87646,Gaia DR3 623313901995781632,6.803034167032225,[0.97706066],[1.69601991e-01 5.27415000e-15],[3.23328992e-01 1.25846038e-53],600
KELT-9,Gaia DR3 2064327278651198336,2.8875456478745902,[0.9838289],[1.54523231e-01 1.61686539e-12],[3.28830200e-01 5.57041121e-56],600
Kepler-28,Gaia DR3 2125731464014361088,3.5815381295770314,[0.96705568],[1.97981469e-01 2.49570880e-20],[3.45021901e-01 9.56549378e-62],600
Kepler-407,Gaia DR3 2132086400701217792,3.3929135156829364,[0.98432822],[1.81458620e-01 6.33958783e-17],[3.21241570e-01 1.44038806e-53],600
HD 141004,Gaia DR3 4430238051199001216,0.2775325770602815,[0.0645992],[1.65477264e-01 2.66588143e-14],[3.34658803e-01 3.20938372e-58],600
WASP-64,Gaia DR3 5583523425437258240,0.5942160270367763,[0.42619792],[1.64052533e-01 4.62150132e-14],[3.32749476e-01 9.63701380e-58],600
Kepler-554,Gaia DR3 2135507634212719104,0.114571926326606,[0.00022212],[2.33041965e-01 2.51289177e-28],[3.47323727e-01 2.87944202e-62],600
K2-229,Gaia DR3 3583630934082556416,0.6171819363208464,[0.43049224],[1.59054494e-01 3.75579016e-13],[3.34537746e-01 3.54274581e-58],600
K2-182,Gaia DR3 601480723509077632,0.5771426761071435,[0.6085163],[1.30645315e-01 7.99192770e-09],[3.31714200e-01 1.08586123e-56],600
Kepler-1459,Gaia DR3 2107084399639196544,0.15472303424127107,[0.00379555],[2.08483347e-01 2.75353636e-22],[3.46837731e-01 5.55569993e-62],600
CD Cet,Gaia DR3 3179036008830848,0.2062854275526947,[0.02146346],[1.65244578e-01 4.28601840e-14],[3.13098430e-01 6.20055143e-51],600
HD 217107,Gaia DR3 2648914040357320576,1.4383852751577142,[0.85017192],[1.68868071e-01 7.91618032e-15],[3.08303261e-01 6.07573256e-49],600
HD 181720,Gaia DR3 6745589980571162752,0.009757232859576854,[1.65392752e-07],[1.67965087e-01 1.19541403e-14],[3.14814435e-01 2.51538459e-51],600
HD 34445,Gaia DR3 3241295308714904960,0.08633422330417609,[0.0170137],[1.44945214e-01 8.01555992e-11],[3.05226573e-01 2.68767418e-47],600
Kepler-958,Gaia DR3 2130326460543631360,2.5431750631220065,[0.98121839],[2.02374536e-01 4.37124794e-21],[3.46120180e-01 3.48023782e-61],600
K2-225,Gaia DR3 3579573358218514944,0.2884011214371618,[0.05424384],[2.17084558e-01 2.15376953e-24],[3.33140986e-01 3.45086254e-57],600
HD 171238,Gaia DR3 4048636941542753152,1.5120032755042927,[0.85619677],[1.78937178e-01 1.23574117e-16],[3.24184547e-01 3.39081156e-54],600
Kepler-106,Gaia DR3 2082074942519913344,0.7686152223725558,[0.75782862],[1.72030315e-01 1.87799534e-15],[3.23374679e-01 1.50487616e-53],600
HD 216536,Gaia DR3 1935534781543619968,4.075505587164646,[0.98936492],[2.22473517e-01 1.95058904e-25],[3.25494339e-01 7.85976749e-55],600
Kepler-969,Gaia DR3 2130979570450326912,4.189302429026428,[0.98498076],[2.00295871e-01 7.16408204e-21],[3.43598058e-01 4.03199030e-61],600
EPIC 201757695,Gaia DR3 3813040874121398912,1.6775430584980007,[0.98665323],[2.77183598e-01 3.88752835e-28],[3.64841094e-01 1.52898007e-49],425
Kepler-159,Gaia DR3 2076764576237957504,1.1776542202051057,[0.87462133],[1.34915238e-01 1.53090715e-09],[3.17470836e-01 6.11659512e-52],600
WASP-65,Gaia DR3 596931979481073152,2.1828990407594646,[0.93891534],[1.72407183e-01 1.43041481e-15],[3.22410334e-01 3.77238690e-54],600
HD 180314,Gaia DR3 2042983077905233792,0.2570951872031713,[0.02285324],[1.69352321e-01 4.36403695e-15],[3.16995799e-01 1.63007906e-51],600
Kepler-1716,Gaia DR3 2078735519547912832,0.20789955568020368,[0.00984555],[1.76833874e-01 2.78927339e-16],[3.22519562e-01 2.91708582e-53],600
Kepler-1854,Gaia DR3 2099068444479581184,0.5704073415179096,[0.56989999],[1.88517327e-01 1.84993036e-18],[3.38711074e-01 1.45257364e-59],600
HD 103774,Gaia DR3 3574907305749250432,11.169657848394314,[0.99103265],[1.67715918e-01 1.47590698e-14],[3.24301422e-01 3.09431739e-54],600
WASP-19,Gaia DR3 5411736896952029568,3.5935845991416655,[0.95408031],[1.53527004e-01 2.00858472e-12],[3.04021237e-01 8.02627476e-48],600
Kepler-1540,Gaia DR3 2104452752917443584,2.87697173571941,[0.98366949],[1.50362367e-01 7.13255088e-12],[3.15900123e-01 3.74103854e-51],600
EPIC 212424622,Gaia DR3 3608139421926380544,1.3163166122626024,[0.92401253],[2.65936359e-01 3.77510323e-26],[3.65597880e-01 2.83846268e-49],425
Kepler-363,Gaia DR3 2104466153215402624,0.22575670987543117,[0.00895324],[2.32121985e-01 1.39208865e-27],[3.23301207e-01 2.87104646e-54],600
BD+45 564,Gaia DR3 353030751066772480,0.1846684709371474,[0.10369713],[1.37808365e-01 6.89679953e-10],[3.30434128e-01 3.02279095e-56],600
HD 192263,Gaia DR3 4224259562941398400,0.4293130015445059,[0.35673174],[1.60642403e-01 2.08112424e-13],[3.25645478e-01 3.19520400e-54],600
Kepler-1860,Gaia DR3 2135104903719129984,0.6508238867705379,[0.78700601],[2.08185407e-01 2.44802337e-22],[3.14221252e-01 8.86439928e-51],600
WASP-42,Gaia DR3 6139698733664726784,5.301569624580052,[0.98184456],[1.51413055e-01 4.48890457e-12],[3.24015910e-01 4.79799761e-54],600
HATS-2,Gaia DR3 3492502001623237888,0.6011020746003122,[0.40838965],[1.90869097e-01 6.96978749e-19],[3.46685644e-01 8.08449245e-62],600
TIC 237913194,Gaia DR3 4715813347286590080,2.057749351318215,[0.97238057],[2.46360620e-01 2.82919679e-31],[3.52779297e-01 1.28386100e-64],600
HD 11506,Gaia DR3 5137855525488932864,1.1054992927023592,[0.72381887],[1.67756095e-01 1.62724933e-14],[3.17415990e-01 7.83994107e-52],600
Kepler-1349,Gaia DR3 2131184938606509952,0.3675976138141313,[0.37919186],[1.61034335e-01 1.99490992e-13],[3.12440252e-01 2.27152143e-50],600
HAT-P-53,Gaia DR3 323386882492982144,4.0320759581854135,[0.99221799],[2.48582969e-01 1.26732758e-31],[3.33883242e-01 1.92385011e-58],600
HD 60532,Gaia DR3 5619121248267202688,1.3188516308329745,[0.83243196],[1.49749566e-01 8.84425210e-12],[3.13066341e-01 2.11619053e-50],600
K2-329,Gaia DR3 2632880927441296640,2.281062738944743,[0.9865445],[2.24850449e-01 8.41311601e-26],[3.13033026e-01 2.16986722e-50],600
TOI-1859,Gaia DR3 2259354802894412928,1.8661105588983247,[0.94694133],[1.86028392e-01 9.02186054e-18],[3.24499569e-01 1.72064759e-54],600
2MASS J21252752-8138278,Gaia DR3 6348514275456913792,10.275192561112831,[0.99272783],[1.40327367e-01 1.84253628e-10],[3.21176895e-01 5.38322768e-53],600
K2-174,Gaia DR3 46217666333148416,3.439784935344186,[0.96084705],[1.39303225e-01 5.62711517e-10],[3.23564671e-01 1.99470856e-53],600
HD 66141,Gaia DR3 3087964941891149952,0.04480749235400297,[8.09405448e-05],[1.70727445e-01 2.99293053e-15],[3.43473311e-01 5.70391492e-61],600
Kepler-408,Gaia DR3 2131593785132997632,0.7755208174877546,[0.55857137],[1.74795215e-01 7.78182321e-16],[3.25372133e-01 5.60756142e-55],600
K2-156,Gaia DR3 3596250888028092160,0.25229161731065003,[0.06111477],[1.68790570e-01 7.70708967e-15],[3.32137103e-01 2.49386129e-57],600
Kepler-638,Gaia DR3 2104054832788419072,0.5287208944948055,[0.18929919],[2.61907927e-01 5.95205182e-17],[3.38924865e-01 9.12733071e-28],283
HD 285507,Gaia DR3 45159901786885632,51884.87229418384,1.0,[1.27500203e-01 1.35724423e-08],[3.13499559e-01 1.24922780e-50],600
Kepler-953,Gaia DR3 2127132821641254272,0.0366887074317836,[1.46494107e-07],[2.19824999e-01 5.22690589e-25],[3.17761279e-01 3.23898746e-52],600
Ross 508,Gaia DR3 1208695640675619584,0.04022028107218287,[6.48396119e-07],[1.87924799e-01 3.95846483e-18],[3.27690194e-01 6.45093700e-55],600
WASP-166,Gaia DR3 5664957444179338240,5.148700254462084,[0.99106786],[1.91400595e-01 6.36414219e-19],[3.35685820e-01 5.55322827e-58],600
HD 30562,Gaia DR3 3188395880157173120,0.09649134498669405,[0.0037157],[1.50630917e-01 9.78276705e-12],[3.26620426e-01 3.22712899e-55],600
K2-146,Gaia DR3 661192902209491456,0.43419718445348976,[0.12542546],[1.77164637e-01 2.75869913e-16],[3.38482021e-01 5.69334444e-59],600
Kepler-956,Gaia DR3 2129703552846891136,0.9065614913274195,[0.89920126],[2.07639878e-01 2.92865343e-22],[3.31434880e-01 3.34597341e-56],600
HD 24085,Gaia DR3 4666907516760096512,1.495998918402351,[0.86231257],[1.37151850e-01 6.76605856e-10],[3.42399744e-01 1.09653268e-60],600
Kepler-1541,Gaia DR3 2131643641112197888,0.02274962331725231,[5.17364013e-07],[1.90257905e-01 6.84296824e-19],[3.29710712e-01 6.72497596e-56],600
Kepler-144,Gaia DR3 2104839471773324032,0.8829710965216195,[0.76614233],[1.77400771e-01 1.60491876e-16],[3.22096928e-01 3.26883366e-53],600
K2-370,Gaia DR3 144150720342734208,0.5073570984721077,[0.80893211],[1.18351172e-01 3.40777327e-07],[3.22816531e-01 6.74386109e-53],600
Kepler-1907,Gaia DR3 2119409512668086656,1.0835106243339065,[0.80245489],[1.71312751e-01 2.82322036e-15],[3.30413389e-01 3.07323787e-56],600
Kepler-1473,Gaia DR3 2129558760909448064,0.2787217532908107,[0.03260943],[2.18334370e-01 1.37230771e-24],[3.4048268e-01 4.2475859e-60],600
LHS 1478,Gaia DR3 549007291282705024,0.0340863625218762,[1.84306551e-05],[1.74107105e-01 1.89630649e-15],[3.07480653e-01 2.93440136e-48],600
TOI-1853,Gaia DR3 1233227944114002688,1.7826880193645684,[0.93970815],[1.91477478e-01 3.94559352e-19],[3.24953869e-01 3.55174299e-54],600
TOI-3757,Gaia DR3 996878131494639488,3.3706077868317053,[0.96990969],[1.89416412e-01 1.33349834e-18],[3.27353901e-01 2.79948903e-55],600
TOI-2096,Gaia DR3 1126422935076082176,1.0202787248233658,[0.73619213],[1.64654663e-01 3.47028416e-14],[3.37790510e-01 7.92609759e-59],600
K2-175,Gaia DR3 55077599749605504,1.2052634542180403,[0.8457286],[1.83409451e-01 2.26416200e-17],[3.28742520e-01 3.83475293e-56],600
K2-126,Gaia DR3 3606785098479012864,3.117762415600372,[0.89967111],[1.70577619e-01 3.37033506e-15],[3.50088685e-01 1.61620227e-62],600
GJ 1252,Gaia DR3 6468968316900356736,0.011256409517084403,[1.44772762e-07],[1.71776412e-01 4.50452379e-15],[3.19315451e-01 1.48523485e-52],600
Qatar 8,Gaia DR3 1076515002779544960,0.7027612969387279,[0.59462537],[1.96865639e-01 6.70413404e-20],[3.40687959e-01 4.54734905e-60],600
rho CrB,Gaia DR3 1323427759184545536,0.20503292828505904,[0.03612145],[1.51781095e-01 3.75957686e-12],[3.20194536e-01 7.54155993e-53],600
Kepler-1605,Gaia DR3 2130676478898097792,0.9491248664049297,[0.83379968],[2.10128619e-01 8.61977244e-23],[3.32665786e-01 1.57470051e-56],600
GJ 676 A,Gaia DR3 5925209583053212800,0.3170040532937318,[0.17277999],[1.64387606e-01 4.78215330e-14],[3.10492640e-01 9.79404237e-50],600
HAT-P-49,Gaia DR3 1835842749465226368,0.6215566284964604,[0.73904593],[1.75797606e-01 4.85116398e-16],[3.16948624e-01 1.11979798e-51],600
K2-383,Gaia DR3 4098446119569242752,0.18998219729434293,[0.01905584],[1.80072147e-01 1.37974798e-16],[3.29667547e-01 5.56886450e-56],600
GJ 649,Gaia DR3 4572835535272627712,1.1945657862217536,[0.78045941],[1.63147982e-01 6.53715666e-14],[3.42055995e-01 1.85694223e-60],600
Kepler-1117,Gaia DR3 2129755573491351040,2.1826913171128086,[0.98482081],[2.04161247e-01 1.45061311e-21],[3.24872445e-01 3.78481543e-54],600
HD 155358,Gaia DR3 1334643739861016832,0.0902758972548988,[0.00424546],[1.54405324e-01 2.04391550e-12],[3.27578985e-01 1.87991733e-55],600
Kepler-392,Gaia DR3 2102948483573807616,0.02671384426336996,[6.27505158e-10],[2.25015835e-01 3.76540818e-26],[3.31358093e-01 1.44430812e-56],600
TOI-3837,Gaia DR3 726500525642401536,0.06866377117735457,[2.69335506e-06],[2.13439269e-01 1.04423123e-23],[3.51907996e-01 1.62137939e-63],600
K2-170,Gaia DR3 2599451994385832448,2.595723442079671,[0.94906581],[2.40526756e-01 1.03538172e-29],[3.53434470e-01 7.38308319e-64],600
WASP-169,Gaia DR3 5723772524469252096,0.6400047773481741,[0.31702279],[2.16642002e-01 1.52946589e-24],[3.41340810e-01 7.99041799e-61],600
HD 110082,Gaia DR3 5765748511163751936,4.0187567214651345,[0.95166192],[1.42970996e-01 1.15109872e-10],[3.16007418e-01 4.23151474e-51],600
TOI-1899,Gaia DR3 2073530190996615424,4.1006312269769705,[0.97153013],[1.56358530e-01 1.22878836e-12],[3.00276056e-01 1.22791940e-46],600
Kepler-174,Gaia DR3 2106008493152187392,0.004006785907214221,[2.22458516e-10],[1.837751e-01 1.808410e-17],[3.24212455e-01 1.49883413e-53],600
Kepler-272,Gaia DR3 2085701097508446464,0.3029643461731216,[0.06771751],[2.03874841e-01 2.32852243e-21],[3.44556037e-01 6.12449500e-61],600
HATS-43,Gaia DR3 2905983466705521792,5.433297914548823,[0.95365859],[2.08508708e-01 2.08985999e-22],[3.35815446e-01 3.14598160e-58],600
K2-50,Gaia DR3 3817000078053804672,1.9267187706552975,[0.97805073],[2.10015014e-01 1.19116122e-22],[3.36913216e-01 6.38627524e-59],600
Kepler-1998,Gaia DR3 2107658516506930048,2.3089908827528696,[0.91126517],[1.85894919e-01 1.35390769e-17],[3.28897706e-01 1.28210633e-55],600
NGTS-13,Gaia DR3 5385076140853434752,1.9199937659731965,[0.95886231],[2.24747696e-01 3.19584898e-26],[3.42300374e-01 5.78319762e-61],600
TOI-1199,Gaia DR3 861975270310252416,1.1212167911982602,[0.7728607],[2.09034070e-01 1.61527528e-22],[3.34667605e-01 5.04690918e-58],600
Kepler-521,Gaia DR3 2079005651508492032,1.214178248953078,[0.95931742],[2.30155740e-01 4.50244662e-27],[3.46308704e-01 5.29069250e-62],600
HD 206255,Gaia DR3 6561908626047094144,2.1342225518790756,[0.90979982],[1.89677200e-01 1.18733088e-18],[3.22643081e-01 1.39820939e-53],600
TOI-4201,Gaia DR3 2997312063605005056,1.6729184172957878,[0.96161065],[1.59457688e-01 3.96908902e-13],[3.22304379e-01 2.78428795e-53],600
HIP 65891,Gaia DR3 5870273893372957440,6.168945169604426,[0.97538209],[1.04476876e-01 1.44402023e-05],[3.05656913e-01 2.91758198e-48],600
Kepler-206,Gaia DR3 2101715862321812736,2.7990445945182323,[0.96601059],[1.95693523e-01 8.41465324e-20],[3.50925980e-01 8.15366947e-64],600
CoRoT-9,Gaia DR3 4285571629874670080,0.5261986411662727,[0.53418407],[1.18803874e-01 1.92213980e-07],[3.05335623e-01 3.05461969e-48],600
Kepler-949,Gaia DR3 2085527924426959104,0.39297790144252365,[0.29531272],[1.97541421e-01 4.54164963e-20],[3.05415910e-01 2.87915586e-48],600
HS Psc,Gaia DR3 295713106830535424,7.552539792354078,[0.98718294],[1.33905089e-01 1.88059534e-09],[3.14715239e-01 3.32237579e-51],600
WASP-60,Gaia DR3 2868528637464028160,1.0216927129658064,[0.85221615],[2.21211811e-01 2.53498043e-25],[3.40561299e-01 3.13548112e-60],600
K2-84,Gaia DR3 44062348664673152,0.83799443794344,[0.46303658],[2.13195992e-01 1.86968368e-23],[3.51385410e-01 7.09104116e-64],600
TOI-2076,Gaia DR3 1490845584382687232,15.039007360031237,[0.9730106],[1.71407156e-01 2.88389820e-15],[3.19004545e-01 1.88659636e-52],600
HD 211403,Gaia DR3 2198848918548722304,2.77501058529585,[0.9501746],[1.69299345e-01 5.29998114e-15],[3.34423843e-01 3.06990398e-57],600
HD 43197,Gaia DR3 2896745747966986240,0.10613690541463457,[0.01074938],[1.41602871e-01 1.66591230e-10],[3.00116610e-01 3.45660929e-46],600
HD 4208,Gaia DR3 2343647384368388608,0.04387150463801686,[0.00027913],[1.56790441e-01 7.07784844e-13],[3.36795486e-01 7.22683141e-58],600
Kepler-1994,Gaia DR3 2080271674728481280,5.043287062249068,[0.98362969],[1.84107638e-01 1.11389046e-17],[3.11552060e-01 6.58778015e-50],600
Kepler-935,Gaia DR3 2080476321330727808,0.4541611345027513,[0.33309806],[2.00040850e-01 7.45628573e-21],[3.30520479e-01 3.53029492e-56],600
WASP-69,Gaia DR3 6910753016653587840,4.147378462877174,[0.97052875],[1.70278492e-01 5.39252912e-15],[3.29268865e-01 9.55180018e-56],600
TOI-2109,Gaia DR3 4558177980124887936,4.354251770872495,[0.99483363],[1.86225184e-01 5.84182650e-18],[3.05959688e-01 1.31485546e-48],600
USco1621 A,Gaia DR3 6048608906890968960,25.664392771363364,[0.96553812],[0.06127315 0.04195115],[3.02969249e-01 9.87577741e-48],600
TOI-122,Gaia DR3 6411096106487783296,0.007215139639535461,[5.64886771e-07],[1.44012701e-01 9.23097114e-11],[3.16474750e-01 8.68439555e-52],600
K2-389,Gaia DR3 2435647095676990592,0.1431765321600482,[0.00091551],[2.23180257e-01 1.21792319e-25],[3.41846841e-01 9.33581418e-60],600
TOI-1634,Gaia DR3 223158499179138432,1.1821043691415556,[0.78040694],[1.4432991e-01 1.2110120e-10],[3.26042105e-01 3.62563020e-54],600
Kepler-520,Gaia DR3 2077598384004774912,0.9882683563442008,[0.91318273],[2.16699667e-01 3.48817107e-24],[3.27924660e-01 2.76893091e-55],600
KELT-6,Gaia DR3 1464700950221781504,1.541073903344761,[0.94423341],[2.17266198e-01 1.96195158e-24],[3.23078531e-01 6.49656241e-54],600
TOI-628,Gaia DR3 3126717023056016256,3.533860471287312,[0.98342997],[1.86787579e-01 3.44843405e-18],[3.20194630e-01 1.14770489e-52],600
HATS-45,Gaia DR3 2926039005480063616,2.8127013046699836,[0.97034693],[1.36473911e-01 8.39320889e-10],[3.16082926e-01 5.17065373e-52],600
TOI-836,Gaia DR3 6230733559097425152,4.525344187632741,[0.97423346],[1.56592390e-01 7.99596167e-13],[3.03162871e-01 4.64213605e-47],600
Kepler-1981,Gaia DR3 2099583977992504576,3.852826445138853,[0.99618456],[2.00404270e-01 7.37995648e-21],[3.45835877e-01 1.64777071e-61],600
Kepler-570,Gaia DR3 2129531822874416640,2.8180301848553917,[0.98871529],[2.16629481e-01 2.71981484e-24],[3.50736421e-01 5.64575015e-63],600
TOI-2458,Gaia DR3 3233785128901216128,0.1005758507016851,[0.00282266],[1.64210119e-01 2.97516471e-14],[3.32332771e-01 3.34903446e-57],600
WASP-39,Gaia DR3 3643098875168270592,0.48344153145919594,[0.14836329],[2.06295509e-01 5.17057150e-22],[3.32611954e-01 5.28201015e-57],600
