designation,    u,    v,    w
Gaia DR3 5593656696402254336,-23.3267127345474,-65.7833311694895,-3.401222290732017
Gaia DR3 5593950850122072576,-22.998615304212965,-60.97333235290417,-3.543684426048788
Gaia DR3 5593952946066050304,-5.881177222300687,-15.555613453056694,-0.8849079643155973
Gaia DR3 5593779326307246848,-16.188658134747243,-44.10798865687687,-3.4334692720784137
Gaia DR3 5593790527581856256,-21.082145801126078,-57.664724725571155,-4.145094609924691
Gaia DR3 5593790527581856768,-21.015080310914854,-57.48260776551567,-4.132824394381503
Gaia DR3 5593515954611762048,-20.85140993895056,-59.91695285640523,-4.0637725481043
Gaia DR3 5593544305697161216,-18.425663927269333,-52.18841057600634,-4.06661586996818
Gaia DR3 5712311524507562240,-32.54215732120768,-53.879802229897436,3.2939887150896716
Gaia DR3 5712311524507983360,-32.4612264483779,-53.744083940030066,3.2885680497138914
Gaia DR3 5712539192133157120,-28.696807829436338,-46.604531208350195,2.308042997354267
Gaia DR3 5712122545946484224,-32.293419957802215,-52.88298141717226,1.9099884435710397
Gaia DR3 5712585268542785664,-36.00975154381165,-58.04405623825849,3.7938852843929496
Gaia DR3 5712392029376589952,-39.948965573838166,-64.87810043820818,4.30882132410586
Gaia DR3 5712394743792368512,-39.63442054637097,-66.27122312087484,4.856139834946685
Gaia DR3 5712440648403583872,-15.054508119930178,-25.021659292970902,2.240963909642348
Gaia DR3 5712673435634313984,-26.887322549032437,-42.20169030457009,2.6420805753796115
Gaia DR3 5712673641791603968,-26.922031238182917,-42.25368864682051,2.645080818687034
Gaia DR3 5712677558799004160,-31.260851821581355,-50.325514797575686,3.495042543823244
Gaia DR3 5712701301377824128,-38.05113265328022,-60.50218095929169,4.203424460750693
Gaia DR3 1152641923712857216,-13.835940111181669,19.657208432615313,12.61866563883579
Gaia DR3 1152643332462130176,-14.337712628337227,20.37392717428858,13.082101106241796
Gaia DR3 1152654774254953472,-38.167420731843094,54.734619465156634,34.86798026200564
Gaia DR3 3095162997838643584,-44.89943080512357,-33.763935894124366,17.346344227400987
Gaia DR3 3095162997840562304,-43.61103266599057,-32.794565849722304,16.848598500759273
Gaia DR3 3095174508352631296,-55.204941743564966,-41.29942915714951,20.13702887530386
Gaia DR3 3095180001612882304,-35.344462041305285,-26.43060981651058,13.090765584393747
Gaia DR3 3095493263645552384,-59.261628302943066,-42.71960457817912,21.69850077236852
Gaia DR3 3095577719882660480,-55.19970211526261,-39.89829646842185,21.514857585149528
Gaia DR3 3095602458894116992,-60.32142072979582,-43.43419358234947,22.984452040040065
Gaia DR3 1108625483956212736,-34.5754809079257,22.84787292818907,23.507379801412142
Gaia DR3 1110205894481936256,-44.68231395085165,31.22368500345112,31.084848827378433
Gaia DR3 1110349140231094656,-46.32379133325023,32.68290112885652,32.297166377003705
Gaia DR3 1110353881874910720,-51.21600080577708,36.31355251582061,35.56691920695027
Gaia DR3 5594355706616249216,-21.51498892694718,-56.71135133321722,-2.3528469655997704
Gaia DR3 5594377662499463296,-18.298134810722647,-47.728849998890595,-1.8182725079060837
Gaia DR3 5594390826575215232,-27.53395968153273,-71.40705298710135,-3.6931893086586403
Gaia DR3 5595015520977646976,-17.663221226852677,-42.11296062592929,-3.315583932956536
Gaia DR3 5595045723185561728,-22.047132613488976,-53.70297552862134,-3.738415883337213
Gaia DR3 5594641377784462080,-23.706810276844372,-61.71266322936604,-4.47018937489552
Gaia DR3 5594910861211632000,-19.026818155651007,-46.676464361386316,-3.9968753601514226
Gaia DR3 5594663368008194048,-12.453652042478012,-31.83902855915219,-2.3442841811489794
Gaia DR3 5594663368014823168,-12.444003239352416,-31.81437878057139,-2.3427989535932037
Gaia DR3 5594129280248326272,-16.333419819966988,-43.82339953630931,-2.0573599075203433
Gaia DR3 5594936253059097216,-22.420675223413383,-54.92023588322428,-4.452787422660451
Gaia DR3 5594954017044520704,-24.844032212839696,-60.656657755932656,-5.548292136946138
Gaia DR3 5596101907192467584,-23.268285628098234,-57.99013365343042,-0.9242580624059684
Gaia DR3 5596862799287215744,-25.974244651832844,-63.61033106680043,-1.100940198739485
Gaia DR3 5596862803592182016,-26.100855622803856,-63.925343273203666,-1.1097670785446656
Gaia DR3 3039018081537949056,-31.105701709379716,-36.614958185329,8.852856196204847
Gaia DR3 3037414929164528128,-47.3490523895832,-55.576769833273815,9.493520990167479
Gaia DR3 3039102438994497152,-31.878169023994527,-36.93595957175686,8.218425164368913
Gaia DR3 3039105634450318336,-40.007128086696476,-46.30709433015425,10.009997732870787
Gaia DR3 3039740946012669312,-31.92132928801184,-35.82280187264658,9.125665171711946
Gaia DR3 3039164870639246848,-23.930010603086707,-27.46795984879199,5.969791062667719
Gaia DR3 3037509590242988928,-23.58607533048983,-27.257374474044866,4.982426455670575
Gaia DR3 3039262830252961024,-35.615405019258084,-41.11285125981981,10.156855283125452
Gaia DR3 3037552642995671168,-50.46033946699842,-59.006048340040344,11.783082452728705
Gaia DR3 3037592156694079744,-14.827046604866547,-17.19113067116377,3.5030362135128117
Gaia DR3 3037630673960281216,-41.14632257740114,-47.05670250786707,8.8359545966016
Gaia DR3 3037245604373149824,-20.132536327007433,-23.813996916169536,4.429395494415161
Gaia DR3 3037274668412831360,-44.770679999122194,-53.80714957497964,10.538947405973303
Gaia DR3 3037289447400903296,-45.997935362307175,-55.027534634376586,11.288481260073276
Gaia DR3 3037293085233084416,-23.571658428390585,-28.41474636743483,5.932777991018917
Gaia DR3 3037316110556694656,-24.835901982606128,-29.633728856668785,6.234684401831667
Gaia DR3 5214666961130460160,16.00792585391322,-53.20421096143476,-22.442410849385574
Gaia DR3 5214770723244296832,18.943812970245006,-63.34715700435685,-26.16952374543139
Gaia DR3 5214771586533960960,19.90445192287584,-66.67608945931771,-27.505600012711476
Gaia DR3 5214844326099828096,18.986242033185157,-65.28353365123598,-26.7492153483653
Gaia DR3 5215049556817221248,18.344568119280652,-64.89215940768878,-26.647500732784746
Gaia DR3 5215102299015607296,19.20271145174295,-68.94020936165336,-28.260687456558955
Gaia DR3 5539157645921387648,-16.938597584549193,-54.08747174502984,-5.519495406652364
Gaia DR3 5539380022147550336,-10.11825013000561,-30.2989958958557,-2.8658577729448567
Gaia DR3 5539228603086297728,-22.700629953561094,-70.28369515685367,-7.350601176802369
Gaia DR3 5539333125408012928,-11.074798855397358,-34.246027086757536,-2.707460407242439
Gaia DR3 5519001403063511168,-12.152449010503034,-73.13412785269584,-11.697032348383122
Gaia DR3 5518194017930000640,-9.184283767487166,-68.54780334281821,-13.49769384397094
Gaia DR3 5518522836324699520,-7.895263289094125,-50.74851326915047,-9.129313267514103
Gaia DR3 5518539024063091712,-11.984537905525528,-77.3501975125063,-14.637091261651669
Gaia DR3 5518832387512588160,-10.138953614503766,-65.04940397085147,-10.32065232880508
Gaia DR3 5518264932130069120,-8.039350970383413,-56.61407638686283,-11.03496470702112
Gaia DR3 5518841149245951872,-7.093196844862046,-45.18077118659576,-6.96046117537869
Gaia DR3 5519104237459425536,-5.632345754411599,-33.50293571060884,-5.174124026669399
Gaia DR3 5518646604405939200,-10.65575641689436,-74.72753073597305,-12.10409073981653
Gaia DR3 5519117229744210944,-3.2601619581485624,-18.861257823172423,-2.916886146979946
Gaia DR3 5518656774887587072,-10.835271540583872,-74.53578596447497,-12.62726308410835
Gaia DR3 5518056647695605248,-6.991971636999278,-53.865429669645025,-11.50195587066192
Gaia DR3 5518093240816607104,-8.210887192901982,-61.74545833506335,-12.703322447528492
Gaia DR3 5518722986102939136,-9.849279743744507,-64.9585740353609,-10.982009889763688
Gaia DR3 5518723016162414208,-9.840796477581222,-64.87874934720423,-10.965907107769537
Gaia DR3 5518966351828656768,-6.265478732908235,-38.35172310492069,-6.459629550192381
Gaia DR3 3030800748251164672,-48.92882361070948,-58.58480955294473,6.241261763232322
Gaia DR3 3030864451205149184,-45.75823728744275,-54.24776834280638,6.123094716941343
Gaia DR3 3030869399007350272,-28.733033576069474,-33.908156357353505,3.8576942399900487
Gaia DR3 3030572737026861184,-44.836982447256105,-54.86827797037393,6.091617155073923
Gaia DR3 3030906851121997056,-41.885255260124815,-49.18018491638475,5.675452426404979
Gaia DR3 3030614037431922304,-25.228336706474664,-30.643308825362027,3.762846677911851
Gaia DR3 3030393654071340800,-35.82133681886328,-44.27782443424465,4.41586673158045
Gaia DR3 5600729889069987328,-20.6011620329429,-43.17565853717463,-0.3728541565352952
Gaia DR3 5600729889069987712,-20.63828430736919,-43.25336554877371,-0.3739719346093544
Gaia DR3 5600896087127865088,-32.023349066833255,-68.72341302774524,0.8719448035077626
Gaia DR3 5600397905277045248,-23.65005129445999,-51.95413398794262,-0.35276093166151945
Gaia DR3 5601080805076431616,-11.757195473653226,-24.80037620624823,0.17092130218548274
Gaia DR3 5601135230902996608,-23.643148366645427,-49.10421778225191,0.8806920625064407
Gaia DR3 5600505588701242368,-28.374249039788538,-60.66078634250991,0.11934438891849375
Gaia DR3 975798569444913024,-62.078197012664624,10.759480699482374,33.42029855997022
Gaia DR3 975802864412213760,-37.71829734847344,6.614233144126768,20.235995430349693
Gaia DR3 3138517084922507904,-46.648136186877565,-31.305610874866385,13.150613720396834
Gaia DR3 3137749419648446464,-60.346954636757275,-41.925671621859856,19.13634244235098
Gaia DR3 3138577970378699392,-44.550898216177046,-29.479416528838403,12.996882596468351
Gaia DR3 3137805185503572096,-58.48472562052095,-40.20175803650619,19.127891497811184
Gaia DR3 3138978364407824640,-59.671971979997444,-38.08311359227021,17.70277606525978
Gaia DR3 5293982878101587072,3.4411324735603905,-69.3548365399496,-20.929056499633862
Gaia DR3 5293984115052147968,1.6180134686678844,-32.30025480865574,-9.651599665420562
Gaia DR3 5294621866155765632,1.9806545599446679,-69.4682962122956,-18.0387793889799
Gaia DR3 5295232576146420480,0.20272261122293145,-45.31659671947653,-13.0665546268836
Gaia DR3 5295241784554868224,0.270197503956247,-73.80084481016311,-20.87907184291259
Gaia DR3 5294069567720883968,1.2952948718950985,-32.84551496141016,-9.891336070870299
Gaia DR3 5294069567720884480,1.2728159290408936,-32.308264309663635,-9.725808426886204
Gaia DR3 5295749342312569856,-0.25299935474239277,-70.02773463797485,-18.001021969489237
Gaia DR3 5294105439288288256,1.140500992001158,-32.054042153238214,-9.314617256345677
Gaia DR3 5294109218859513472,1.66832065759397,-48.439779617996365,-14.133918110950425
Gaia DR3 5295287723525281536,0.40478157887557487,-41.89611608925822,-11.353728575381574
Gaia DR3 5295777349797688832,-0.10657706390407107,-30.865378065902693,-7.768552017692777
Gaia DR3 5295291743615591936,0.19681127267383225,-26.464989436916028,-7.084458091393984
Gaia DR3 5292463215591648128,3.239486575301335,-64.57743739372162,-20.327147582185077
Gaia DR3 5294140005184866176,2.7842116359780817,-68.28192174034041,-19.28110693083447
Gaia DR3 5292484243751725824,3.4281546334808155,-69.3021299275139,-21.091557696861678
Gaia DR3 5294227588157306624,1.5765076534585702,-57.26842723252521,-15.653920132987459
Gaia DR3 5294228790748290944,2.1032071542622326,-63.117956192686854,-17.19986887130785
Gaia DR3 5294229374864289152,2.0653621205578645,-62.66226172799618,-17.024041811006953
Gaia DR3 5294244149551142400,1.5708565471759286,-53.33014569347106,-14.168762098887107
Gaia DR3 5294246417293981696,1.384963587590967,-47.03353029401065,-12.826656887927095
Gaia DR3 5295456945236544896,-0.28145125560034856,-55.00740023822107,-15.536246173806223
Gaia DR3 5295490682201506304,-0.6521334624448407,-70.26915613812162,-20.554795361488292
Gaia DR3 5294319874116838528,2.0086444058456614,-75.64693550254918,-21.747357656524084
Gaia DR3 5294343964591922176,1.6091986889585854,-63.771917819764184,-18.796587848705226
Gaia DR3 5292778706709343104,1.4571753535360266,-44.35934354829956,-13.460666409048265
Gaia DR3 5294386192709824768,0.6760214911248337,-31.684344282679987,-9.210960466641477
Gaia DR3 5294393305175655040,1.1930845324137103,-65.14990914001696,-18.679147917496977
Gaia DR3 5292834403845151488,0.858155696455583,-31.41801175798578,-9.576428546497661
Gaia DR3 5292855019688118528,1.432423387164917,-64.51735480284637,-19.472345106475096
Gaia DR3 5294459310233576064,1.5107291996795702,-69.9787903741045,-18.77635690852356
Gaia DR3 5294468656082212608,1.1438359806062302,-58.2105397820306,-15.40208700547361
Gaia DR3 5295667879671089536,-1.525035798318953,-77.13675638136881,-20.32667412143011
Gaia DR3 5295694920785362944,0.12592244330716085,-76.72398032670498,-19.846435602440415
Gaia DR3 5714298788694833920,-27.946570950101197,-43.80471351903121,3.7005090705009858
Gaia DR3 5713195424474441728,-39.52432238306877,-65.94335977107815,6.458960439039368
Gaia DR3 5714362491650238848,-39.63076114978742,-61.207510763450415,6.133933417226059
Gaia DR3 5713980720596270336,-22.9525276417409,-37.822147651229145,3.8691148430438984
Gaia DR3 874360444165574016,-69.48953818077892,-17.99070882559075,34.17239423427115
Gaia DR3 874480256573098112,-68.94187325196377,-17.4682065122626,34.8414496083666
Gaia DR3 874606322452827776,-61.58460554383906,-15.090916161274755,30.328768738133142
Gaia DR3 874610617420117760,-64.61682786799057,-15.71441098022105,31.806889229368025
Gaia DR3 874611064096710272,-60.58373075229529,-14.781430145789916,29.910094794485538
Gaia DR3 874825056547179648,-47.17841133639523,-12.126791499407076,20.754738618041518
Gaia DR3 874825086612446336,-47.18105095107762,-12.12894986656499,20.758453562447492
Gaia DR3 874887934868299904,-64.88423993072375,-15.908276426844267,29.180538987085793
Gaia DR3 877096132174037504,-40.5241238807082,-8.80200177811567,20.473661593591302
Gaia DR3 874918132782170880,-57.6747070131517,-13.930462937950551,24.84483746283984
Gaia DR3 875071278432954240,-19.874472238830204,-4.6914941276342415,9.15492397104804
Gaia DR3 872219385787617024,-63.383287267746326,-13.801694518075337,26.410371855396782
Gaia DR3 877514015312168064,-55.546028873826465,-10.55573060777509,28.731857466747794
Gaia DR3 875338180584849152,-71.4146747595019,-15.504445192327267,31.48261691716781
Gaia DR3 875555819462761088,-55.917520815604,-12.528192195588765,27.41735307091423
Gaia DR3 877939526312317440,-63.54905935082236,-11.467099401933798,33.40499230925375
Gaia DR3 875579974358755200,-64.60938513706452,-14.236566941006622,32.40992128369284
Gaia DR3 875579974358755328,-64.75448068213208,-14.267967898185578,32.48197806140944
Gaia DR3 875619969094153856,-62.64701583415559,-13.544872149353267,30.363858375687826
Gaia DR3 873837931327319040,-69.44872808379712,-18.640603676661172,32.37580225487336
Gaia DR3 873878991214443648,-63.09090434511145,-17.47780032422534,30.439011818505406
Gaia DR3 873878995511895936,-62.894756898580894,-17.423776204254654,30.344230115064043
Gaia DR3 873881881729875712,-66.29066939819867,-18.238949441002845,32.242047921402076
Gaia DR3 873882053528582016,-62.354424102426435,-17.164319337333882,30.211680581920312
Gaia DR3 873882053528582656,-66.16468131059028,-18.213271275437187,32.05491497775493
Gaia DR3 873897549770609536,-31.59450478363814,-8.58934952317691,15.16474310471964
Gaia DR3 873923388293725952,-67.70235511084721,-18.299262580209618,32.16611954048213
Gaia DR3 873931909508892800,-19.217066827102492,-5.150066625103496,8.971754613876175
Gaia DR3 873936578135932288,-47.36678034103764,-12.69533375078354,22.434800113905137
Gaia DR3 873994719110827136,-61.09063668913784,-16.449468472789718,27.623963497747116
Gaia DR3 874005576788179584,-58.176080635078634,-15.457611713615616,25.97662871995398
Gaia DR3 875941507525851136,-68.04045154575012,-13.305113186121336,33.00821406224313
Gaia DR3 878353732958071296,-55.59298740006594,-11.813954063259168,24.623633850332432
Gaia DR3 874206821774969984,-51.49324240460353,-12.975658532429794,23.993287879224987
Gaia DR3 878467085735262720,-33.227235588813464,-6.5734909140724636,14.569320535709432
Gaia DR3 876308160293936256,-56.18368704186831,-12.790249666589464,28.676626644934743
Gaia DR3 5725307305268686336,-17.56261102504028,-24.2345397942681,3.9088611116157903
Gaia DR3 5725308851456905728,-45.412875898166774,-62.62035831202981,10.120552528321774
Gaia DR3 5586826358373342464,-24.78955552358806,-75.18934514310736,-10.178398121110451
Gaia DR3 5586868998806670976,-17.990263645804163,-55.23787164352057,-6.666474535540848
Gaia DR3 5586877245143517184,-17.820175129555025,-54.39754037189603,-6.870331058106673
